AnimalID,Lat,Long
Kill_2577,-22.148164,29.191816
Kill_2578,-22.134577,29.198881
Kill_2579,-22.147057,29.185261
Kill_2580,-22.137566,29.192652
Kill_2581,-22.134061,29.199816
Kill_2582,-22.128409,29.177699
Kill_2583,-22.133435,29.19967
Kill_2584,-22.132826,29.202249
Kill_2585,-22.121517,29.206395
Kill_2586,-22.120246,29.18944
Kill_2587,-22.145989,29.173197
Kill_2588,-22.166967,29.198203
Kill_2589,-22.145491,29.165104
Kill_2590,-22.147403,29.165639
Kill_2591,-22.147303,29.165786
Kill_2592,-22.144896,29.168321
Kill_2593,-22.145064,29.163227
Kill_2594,-22.145017,29.163267
Kill_2595,-22.110941,29.198098
Kill_2596,-22.130572,29.178619
Kill_2597,-22.125266,29.173489
Kill_2598,-22.109944,29.185525
Kill_2599,-22.112053,29.192315
Kill_2600,-22.110485,29.195821
Kill_2601,-22.125584,29.197612
Kill_2602,-22.127948,29.180232
Kill_2603,-22.124223,29.151845
Kill_2604,-22.122951,29.15762
Kill_2605,-22.12106,29.166563
Kill_2606,-22.124681,29.199543
Kill_2607,-22.114525,29.178286
Kill_2608,-22.116816,29.212619
Kill_2609,-22.123212,29.136106
Kill_2610,-22.130126,29.17921
Kill_2611,-22.13402,29.205007
Kill_2612,-22.133981,29.204954
Kill_2613,-22.133958,29.204995
Kill_2614,-22.113013,29.179298
Kill_2615,-22.1193,29.173943
Kill_2616,-22.112119,29.168929
Kill_2617,-22.11467,29.156943
Kill_2618,-22.118426,29.139943
Kill_2619,-22.103597,29.169017
Kill_2620,-22.100235,29.176287
Kill_2621,-22.101198,29.171596
Kill_2622,-22.107981,29.19592
Kill_2623,-22.107838,29.190065
Kill_2624,-22.09991,29.179681
Kill_2625,-22.116986,29.178946
Kill_2626,-22.113567,29.179237
Kill_2627,-22.119907,29.154368
Kill_2628,-22.125103,29.13753
Kill_2629,-22.117931,29.161194
Kill_2630,-22.119736,29.157439
Kill_2631,-22.120005,29.157716
Kill_2632,-22.120031,29.157643
Kill_2633,-22.120842,29.155357
Kill_2634,-22.090818,29.169005
Kill_2635,-22.132385,29.17758
Kill_2636,-22.114489,29.173844
Kill_2637,-22.115682,29.179543
Kill_2638,-22.102637,29.159643
Kill_2639,-22.102768,29.159595
Kill_2640,-22.102771,29.159585
Kill_2641,-22.102702,29.159564
Kill_2642,-22.106771,29.16052
Kill_2643,-22.124052,29.148149
Kill_2644,-22.117849,29.218325
Kill_2645,-22.064083,29.070841
Kill_2646,-22.053137,29.099587
Kill_2647,-22.114153,29.076124
Kill_2648,-22.067765,29.061532
Kill_2649,-22.088611,29.161967
Kill_2650,-22.121115,29.153822
Kill_2651,-22.105838,29.22343
Kill_2652,-22.114288,29.221093
Kill_2653,-22.113196,29.233353
Kill_2654,-22.08525,29.194929
Kill_2655,-22.141734,29.158214
Kill_2656,-22.194245,29.178852
Kill_2657,-22.151917,29.146667
Kill_2658,-22.162367,29.188617
Kill_2659,-22.181067,29.20975
Kill_2660,-22.215383,29.149633
Kill_2661,-22.161297,29.165362
Kill_2662,-22.192098,29.148347
Kill_2663,-22.161624,29.178347
Kill_2664,-22.161249,29.183265
Kill_2665,-22.214686,29.152882
Kill_2666,-22.141082,29.132273
Kill_2667,-22.141808,29.158348
Kill_2668,-22.174223,29.213535
Kill_2669,-22.140681,29.156311
Kill_2670,-22.138526,29.152133
Kill_2671,-22.170088,29.124664
Kill_2672,-22.190621,29.181809
Kill_2673,-22.190192,29.182225
Kill_2674,-22.182393,29.203017
Kill_2675,-22.125164,29.148491
Kill_2676,-22.214231,29.153729
Kill_2677,-22.138084,29.174977
Kill_2678,-22.203429,29.1553
Kill_2679,-22.194725,29.130841
Kill_2680,-22.180927,29.195473
Kill_2681,-22.14405,29.15695
Kill_2682,-22.144033,29.156917
Kill_2683,-22.129617,29.187167
Kill_2684,-22.128367,29.189183
Kill_2685,-22.176567,29.220783
Kill_2686,-22.1801,29.174333
Kill_2687,-22.181517,29.171267
Kill_2688,-22.195767,29.136517
Kill_2689,-22.14375,29.120017
Kill_2690,-22.152217,29.145033
Kill_2691,-22.142767,29.138633
Kill_2692,-22.13115,29.128367
Kill_2693,-22.117983,29.153833
Kill_2694,-22.129617,29.1876
Kill_2695,-22.135133,29.19885
Kill_2696,-22.176767,29.192167
Kill_2697,-22.176783,29.192217
Kill_2698,-22.151983,29.146633
Kill_2699,-22.14395,29.125217
Kill_2700,-22.14995,29.148667
Kill_2701,-22.120883,29.1744
Kill_2702,-22.129667,29.186633
Kill_2703,-22.129717,29.1875
Kill_2704,-22.124183,29.18265
Kill_2705,-22.144,29.120133
Kill_2706,-22.170283,29.19075
Kill_2707,-22.129683,29.187483
Kill_2708,-22.15065,29.185033
Kill_2709,-22.175333,29.126667
Kill_2710,-22.176533,29.129433
Kill_2711,-22.174867,29.126783
Kill_2712,-22.154083,29.119583
Kill_2713,-22.155433,29.11725
Kill_2714,-22.1551,29.1173
Kill_2715,-22.143633,29.1195
Kill_2716,-22.156667,29.177867
Kill_2717,-22.152433,29.145483
Kill_2718,-22.119183,29.163683
Kill_2719,-22.12615,29.155467
Kill_2720,-22.021724,28.987585
Kill_2721,-22.005254,28.995817
Kill_2722,-22.032788,28.976921
Kill_2723,-22.029101,28.992158
Kill_2724,-22.072336,28.956399
Kill_2725,-22.042324,28.993788
Kill_2726,-22.004426,28.997934
Kill_2727,-22.031474,29.007365
Kill_2728,-22.023265,28.997024
Kill_2729,-22.029382,28.986652
Kill_2730,-22.040202,28.988725
Kill_2731,-22.038953,28.98672
Kill_2732,-22.037774,28.994398
Kill_2733,-22.044731,28.983819
Kill_2734,-22.027459,28.990729
Kill_2735,-22.043112,28.971958
Kill_2736,-22.044999,29.001828
Kill_2737,-22.021347,29.011898
Kill_2738,-22.035576,29.015227
Kill_2739,-22.023819,29.010311
Kill_2740,-22.044246,28.981893
Kill_2741,-22.005199,28.995855
Kill_2742,-22.042152,28.994874
Kill_2743,-22.04716,28.996942
Kill_2744,-22.043149,29.007646
Kill_2745,-22.048731,29.00601
Kill_2746,-22.034305,29.013517
Kill_2747,-22.001214,28.990684
Kill_2748,-22.043337,28.977018
Kill_2749,-22.023311,28.998226
Kill_2750,-21.997298,28.994496
Kill_2751,-22.027504,28.983818
Kill_2752,-22.037643,28.98014
Kill_2753,-22.039018,28.992577
Kill_2754,-22.036316,28.995861
Kill_2755,-22.006187,29.008732
Kill_2756,-22.046705,28.975265
Kill_2757,-22.038177,28.980792
Kill_2758,-22.038073,28.980233
Kill_2759,-22.022776,28.989138
Kill_2760,-22.043549,28.978038
Kill_2761,-22.037631,28.980985
Kill_2762,-22.012116,28.999098
Kill_2763,-22.045774,28.973894
Kill_2764,-22.034378,28.976086
Kill_2765,-22.045809,28.973056
Kill_2766,-22.038375,28.99288
Kill_2767,-22.033264,29.003341
Kill_2768,-22.018994,28.989698
Kill_2769,-22.032138,28.980236
Kill_2770,-22.004583,28.994951
Kill_2771,-22.018961,28.998431
Kill_2772,-22.019481,28.992334
Kill_2773,-22.072336,28.956399
Kill_2774,-22.042511,28.99487
Kill_2775,-22.036805,28.985048
Kill_2776,-22.043069,29.006378
Kill_2777,-22.129432,29.071369
Kill_2778,-22.132009,29.05901
Kill_2779,-22.140811,29.061041
Kill_2780,-22.129146,29.041294
Kill_2781,-22.136643,29.078484
Kill_2782,-22.135285,29.065415
Kill_2783,-22.143299,29.055691
Kill_2784,-22.113712,29.068858
Kill_2785,-22.129685,29.020259
Kill_2786,-22.12925,29.071715
Kill_2787,-22.123154,29.074105
Kill_2788,-22.123012,29.074046
Kill_2789,-22.143674,29.055488
Kill_2790,-22.137616,29.046591
Kill_2791,-22.137057,29.059367
Kill_2792,-22.121734,29.077729
Kill_2793,-22.11879,29.054831
Kill_2794,-22.129963,29.076173
Kill_2795,-22.122841,29.068472
Kill_2796,-22.135589,29.062834
Kill_2797,-22.134508,29.060372
Kill_2798,-22.134446,29.060425
Kill_2799,-22.134364,29.060387
Kill_2800,-22.122076,29.068486
Kill_2801,-22.125558,29.055933
Kill_2802,-22.129146,29.041294
Kill_2803,-22.132234,29.044654
Kill_2804,-22.122377,29.074887
Kill_2805,-22.137228,29.040215
Kill_2806,-22.128646,29.071807
Kill_2807,-22.125587,29.076107
Kill_2808,-22.123892,29.072128
Kill_2809,-22.118837,29.054983
Kill_2810,-22.128774,29.037035
Kill_2811,-22.127145,29.037695
Kill_2812,-22.12445,29.076644
Kill_2813,-22.133239,29.074652
Kill_2814,-22.137026,29.078759
Kill_2815,-22.129985,29.051899
Kill_2816,-22.124952,29.058014
Kill_2817,-22.11952,29.069223
Kill_2818,-22.132095,29.076669
Kill_2819,-22.118069,29.096139
Kill_2820,-22.136732,29.07189
Kill_2821,-22.12311,29.078818
Kill_2822,-22.12353,29.076624
Kill_2823,-22.121963,29.075851
Kill_2824,-22.130691,29.055585
Kill_2825,-22.121864,29.07706
Kill_2826,-22.114704,29.068802
Kill_2827,-22.12259,29.057711
Kill_2828,-22.143062,29.056257
Kill_2829,-22.147322,29.058878
Kill_2830,-22.14899,29.05798
Kill_2831,-22.135624,29.061115
Kill_2832,-22.124248,29.084695
Kill_2833,-22.122501,29.045098
Kill_2834,-22.122256,29.067662
Kill_2835,-22.11841,29.074928
Kill_2836,-22.120853,29.084655
Kill_2837,-22.129262,29.075989
Kill_2838,-22.11327,29.053461
Kill_2839,-22.117235,29.071988
Kill_2840,-22.147183,29.064144
Kill_2841,-22.135315,29.065462
Kill_2842,-22.135321,29.06544
Kill_2843,-22.140006,29.061267
Kill_2844,-22.134093,29.069803
Kill_2845,-22.13944,29.053614
Kill_2846,-22.124547,29.038141
Kill_2847,-22.136827,29.059555
Kill_2848,-22.140107,29.062828
Kill_2849,-22.118636,29.067866
Kill_2850,-22.121906,29.060162
Kill_2851,-22.143299,29.055691
Kill_2852,-22.120153,29.059264
Kill_2853,-22.132857,29.044233
Kill_2854,-22.133168,29.044446
Kill_2855,-22.124939,29.057976
Kill_2856,-22.132023,29.050449
Kill_2857,-22.121138,29.06044
Kill_2858,-22.116371,29.070764
Kill_2859,-22.133446,29.04953
Kill_2860,-22.133767,29.044624
Kill_2861,-22.131193,29.055732
Kill_2862,-22.121771,29.065644
Kill_2863,-22.1139,29.069273
Kill_2864,-22.121416,29.057931
Kill_2865,-22.122476,29.055359
Kill_2866,-22.12659,29.071678
Kill_2867,-22.128716,29.037076
Kill_2868,-22.136153,29.030105
Kill_2869,-22.124288,29.031133
Kill_2870,-22.088847,29.005586
Kill_2871,-22.112829,29.053855
Kill_2872,-22.12415,29.069436
Kill_2873,-22.1217,29.074312
Kill_2874,-22.115882,29.089768
Kill_2875,-22.105499,29.01335
Kill_2876,-22.115961,29.009389
Kill_2877,-22.105221,29.04338
Kill_2878,-22.093911,29.01473
Kill_2879,-22.107461,29.036149
Kill_2880,-22.136831,29.05245
Kill_2881,-22.127651,29.01933
Kill_2882,-22.09267,29.016331
Kill_2883,-22.10673,29.049379
Kill_2884,-22.113021,29.052861
Kill_2885,-22.11123,29.050041
Kill_2886,-22.110201,29.046999
Kill_2887,-22.09102,29.01839
Kill_2888,-22.10945,29.04565
Kill_2889,-22.115371,29.00954
Kill_2890,-22.126249,29.052549
Kill_2891,-22.13504,29.047239
Kill_2892,-22.13547,29.02477
Kill_2893,-22.120119,29.048409
Kill_2894,-22.12631,29.040481
Kill_2895,-22.091431,29.036261
Kill_2896,-22.110421,29.045331
Kill_2897,-22.10376,29.043081
Kill_2898,-22.10413,29.04435
Kill_2899,-22.089569,29.03116
Kill_2900,-22.13068,29.030739
Kill_2901,-22.124451,29.03103
Kill_2902,-22.12122,29.03137
Kill_2903,-22.12947,29.030839
Kill_2904,-22.12429,29.031181
Kill_2905,-22.117731,29.00281
Kill_2906,-22.107389,29.045791
Kill_2907,-22.13162,29.043671
Kill_2908,-22.09608,29.041541
Kill_2909,-22.049259,29.0612
Kill_2910,-22.072729,29.005001
Kill_2911,-22.07229,29.006051
Kill_2912,-22.11295,29.050871
Kill_2913,-22.099801,29.037191
Kill_2914,-22.101001,29.038509
Kill_2915,-22.118349,29.04561
Kill_2916,-22.118339,29.050171
Kill_2917,-22.103849,29.03913
Kill_2918,-22.10887,29.02267
Kill_2919,-22.12238,29.02455
Kill_2920,-22.1383,29.00965
Kill_2921,-22.148291,28.999101
Kill_2922,-22.115841,29.0394
Kill_2923,-22.1126,29.0336
Kill_2924,-22.09777,29.00296
Kill_2925,-22.10638,29.01451
Kill_2926,-22.10757,29.016589
Kill_2927,-22.11263,29.019961
Kill_2928,-22.102549,29.031651
Kill_2929,-22.123899,29.03938
Kill_2930,-22.136629,29.052281
Kill_2931,-22.13681,29.052521
Kill_2932,-22.112219,29.007619
Kill_2933,-22.091239,29.00651
Kill_2934,-22.11413,29.01719
Kill_2935,-22.11122,28.98867
Kill_2936,-22.09351,29.01204
Kill_2937,-22.11237,29.052439
Kill_2938,-22.10836,29.00613
Kill_2939,-22.091191,29.018579
Kill_2940,-22.12713,29.052991
Kill_2941,-22.129041,29.02312
Kill_2942,-22.113979,29.034831
Kill_2943,-22.12042,29.050171
Kill_2944,-22.12616,29.027401
Kill_2945,-22.12242,29.033459
Kill_2946,-22.120479,29.00555
Kill_2947,-22.12121,29.031521
Kill_2948,-22.118109,29.054079
Kill_2949,-22.09082,29.040131
Kill_2950,-22.084399,29.03148
Kill_2951,-22.1269,29.037071
Kill_2952,-22.108809,29.00542
Kill_2953,-22.138859,29.04719
Kill_2954,-22.12262,29.033061
Kill_2955,-22.110901,29.04726
Kill_2956,-22.09507,29.01437
Kill_2957,-22.10481,29.03056
Kill_2958,-22.10744,29.036149
Kill_2959,-22.123391,29.04054
Kill_2960,-22.128931,29.039681
Kill_2961,-22.1269,29.037071
Kill_2962,-22.10898,29.046179
Kill_2963,-22.113011,29.099001
Kill_2964,-22.129166,29.041363
Kill_2965,-22.146861,29.060222
Kill_2966,-22.143807,29.119685
Kill_2967,-22.143167,29.139237
Kill_2968,-22.142987,29.026787
Kill_2969,-22.104408,29.051061
Kill_2970,-22.137658,29.046474
Kill_2971,-22.149927,29.045745
Kill_2972,-22.154198,29.074573
Kill_2973,-22.137756,29.07427
Kill_2974,-22.11577,29.053293
Kill_2975,-22.149247,29.120526
Kill_2976,-22.105496,29.080769
Kill_2977,-22.102262,29.097144
Kill_2978,-22.168302,29.091982
Kill_2979,-22.155834,29.090097
Kill_2980,-22.112064,29.038989
Kill_2981,-22.128095,29.095892
Kill_2982,-22.123666,29.136664
Kill_2983,-22.140879,29.119312
Kill_2984,-22.127057,29.053247
Kill_2985,-22.144227,29.138962
Kill_2986,-22.158194,29.091792
Kill_2987,-22.121937,29.05811
Kill_2988,-22.107164,29.109191
Kill_2989,-22.104258,29.078555
Kill_2990,-22.146638,29.060499
Kill_2991,-22.146879,29.060149
Kill_2992,-22.117664,29.091417
Kill_2993,-22.142221,29.12715
Kill_2994,-22.131268,29.09793
Kill_2995,-22.109173,29.101584
Kill_2996,-22.116565,29.10468
Kill_2997,-22.143504,29.119854
Kill_2998,-22.148373,29.075563
Kill_2999,-22.124785,29.126988
Kill_3000,-22.127281,29.068859
Kill_3001,-22.100681,29.082029
Kill_3002,-22.121592,29.045234
Kill_3003,-22.143102,29.139252
Kill_3004,-22.143489,29.11987
Kill_3005,-22.112148,29.055387
Kill_3006,-22.138429,29.120466
Kill_3007,-22.14009,29.040878
Kill_3008,-22.137567,29.044183
Kill_3009,-22.142969,29.02671
Kill_3010,-22.111779,29.062813
Kill_3011,-22.120061,29.042813
Kill_3012,-22.108886,29.062967
Kill_3013,-22.104428,29.051102
Kill_3014,-22.121123,29.134396
Kill_3015,-22.12281,29.071905
Kill_3016,-22.147306,29.045365
Kill_3017,-22.141918,29.084665
Kill_3018,-22.131385,29.098864
Kill_3019,-22.143903,29.119956
Kill_3020,-22.089333,29.094087
Kill_3021,-22.094308,29.103344
Kill_3022,-22.109149,29.056977
Kill_3023,-22.109086,29.056882
Kill_3024,-22.091354,29.101262
Kill_3025,-22.128151,29.03168
Kill_3026,-22.115575,29.044088
Kill_3027,-22.130415,29.102493
Kill_3028,-22.111093,29.109478
Kill_3029,-22.111137,29.109471
Kill_3030,-22.105719,29.111675
Kill_3031,-22.105822,29.11153
Kill_3032,-22.108634,29.108428
Kill_3033,-22.127373,29.07642
Kill_3034,-22.129704,29.099483
Kill_3035,-22.129734,29.099579
Kill_3036,-22.149951,29.045711
Kill_3037,-22.154556,29.042006
Kill_3038,-22.149949,29.045741
Kill_3039,-22.144673,29.119987
Kill_3040,-22.143549,29.119932
Kill_3041,-22.143956,29.032434
Kill_3042,-22.111085,29.059081
Kill_3043,-22.124679,29.069045
Kill_3044,-22.115621,29.12441
Kill_3045,-22.154144,29.074661
Kill_3046,-22.105168,29.076179
Kill_3047,-22.153876,29.031018
Kill_3048,-22.127718,29.031684
Kill_3049,-22.119063,29.017474
Kill_3050,-22.130913,29.010441
Kill_3051,-22.151472,29.087126
Kill_3052,-22.154025,29.058809
Kill_3053,-22.11626,29.125551
Kill_3054,-22.120598,29.025656
Kill_3055,-22.117423,29.021246
Kill_3056,-22.15446,29.042437
Kill_3057,-22.127779,29.031726
Kill_3058,-22.119694,29.067663
Kill_3059,-22.100798,29.096816
Kill_3060,-22.156304,29.104882
Kill_3061,-22.144687,29.073826
Kill_3062,-22.127725,29.110594
Kill_3063,-22.141822,29.127673
Kill_3064,-22.130728,29.103928
Kill_3065,-22.118538,29.033162
Kill_3066,-22.130434,29.104577
Kill_3067,-22.129616,29.101244
Kill_3068,-22.130784,29.102088
Kill_3069,-22.145021,29.033945
Kill_3070,-22.160731,29.044491
Kill_3071,-22.127493,29.031719
Kill_3072,-22.137795,29.074401
Kill_3073,-22.103998,29.077461
Kill_3074,-22.13547,29.120489
Kill_3075,-22.129597,29.105143
Kill_3076,-22.105538,29.115583
Kill_3077,-22.112241,29.073102
Kill_3078,-22.110318,29.086799
Kill_3079,-22.131712,29.039691
Kill_3080,-22.118936,29.048356
Kill_3081,-22.114825,29.053198
Kill_3082,-22.114142,29.054211
Kill_3083,-22.153471,29.059463
Kill_3084,-22.093634,29.094869
Kill_3085,-22.121031,29.062767
Kill_3086,-22.152802,29.039055
Kill_3087,-22.157183,29.050282
Kill_3088,-22.163197,29.06712
Kill_3089,-22.156036,29.06301
Kill_3090,-22.111727,29.089564
Kill_3091,-22.131134,29.119632
Kill_3092,-22.149151,29.120979
Kill_3093,-22.149509,29.119992
Kill_3094,-22.103143,29.07659
Kill_3095,-22.151664,29.071107
Kill_3096,-22.136681,29.063549
Kill_3097,-22.121572,29.072922
Kill_3098,-22.14544,29.115808
Kill_3099,-22.096669,29.0665
Kill_3100,-22.102398,29.097627
Kill_3101,-22.1022,29.097189
Kill_3102,-22.112539,29.036481
Kill_3103,-22.158652,29.098269
Kill_3104,-22.155826,29.089996
Kill_3105,-22.15583,29.090071
Kill_3106,-22.158238,29.089943
Kill_3107,-22.135161,29.073902
Kill_3108,-22.120353,29.08158
Kill_3109,-22.140904,29.098386
Kill_3110,-22.120274,29.095449
Kill_3111,-22.118769,29.098314
Kill_3112,-22.118835,29.098389
Kill_3113,-22.118771,29.098488
Kill_3114,-22.118841,29.098352
Kill_3115,-22.118937,29.098266
Kill_3116,-22.129599,29.101236
Kill_3117,-22.128053,29.103035
Kill_3118,-22.143858,29.120141
Kill_3119,-22.143331,29.120792
Kill_3120,-22.136024,29.071113
Kill_3121,-22.115507,29.044075
Kill_3122,-22.112291,29.056643
Kill_3123,-22.112264,29.056756
Kill_3124,-22.11244,29.056922
Kill_3125,-22.100813,29.059089
Kill_3126,-22.10068,29.059107
Kill_3127,-22.100757,29.059063
Kill_3128,-22.100801,29.059119
Kill_3129,-22.129365,29.100287
Kill_3130,-22.105893,29.084786
Kill_3131,-22.10399,29.078708
Kill_3132,-22.116649,29.068004
Kill_3133,-22.116726,29.067753
Kill_3134,-22.116638,29.068027
Kill_3135,-22.129269,29.109246
Kill_3136,-22.130939,29.106832
Kill_3137,-22.128059,29.100507
Kill_3138,-22.12986,29.101926
Kill_3139,-22.129372,29.100878
Kill_3140,-22.129897,29.101802
Kill_3141,-22.129831,29.101741
Kill_3142,-22.129944,29.101861
Kill_3143,-22.129122,29.100134
Kill_3144,-22.145454,29.115797
Kill_3145,-22.141976,29.139455
Kill_3146,-22.125027,29.147183
Kill_3147,-22.126192,29.142037
Kill_3148,-22.126333,29.144406
Kill_3149,-22.066475,29.074587
Kill_3150,-22.071387,29.100548
Kill_3151,-22.085321,29.114059
Kill_3152,-22.098779,29.128836
Kill_3153,-22.101413,29.103067
Kill_3154,-22.100263,29.062894
Kill_3155,-22.067321,29.051985
Kill_3156,-22.077236,29.033836
Kill_3157,-22.082922,29.092765
Kill_3158,-22.076553,29.074431
Kill_3159,-22.044722,29.064349
Kill_3160,-22.102813,29.061372
Kill_3161,-22.085865,29.02284
Kill_3162,-22.072859,29.039796
Kill_3163,-22.076327,29.039267
Kill_3164,-22.070525,29.038835
Kill_3165,-22.071899,29.068749
Kill_3166,-22.08635,29.062571
Kill_3167,-22.090436,29.018166
Kill_3168,-22.087491,29.088802
Kill_3169,-22.081613,29.064875
Kill_3170,-22.074885,29.071692
Kill_3171,-22.093394,29.012806
Kill_3172,-22.06632,29.062064
Kill_3173,-22.064423,29.112068
Kill_3174,-22.071712,29.098857
Kill_3175,-22.093786,29.092193
Kill_3176,-22.068925,29.093428
Kill_3177,-22.075157,29.108228
Kill_3178,-22.060032,29.044711
Kill_3179,-22.096472,29.08473
Kill_3180,-22.08544,29.114108
Kill_3181,-22.089115,29.086051
Kill_3182,-22.080208,29.104325
Kill_3183,-22.055129,29.088273
Kill_3184,-22.085476,29.089865
Kill_3185,-22.11134,29.06193
Kill_3186,-22.103053,29.120373
Kill_3187,-22.101608,29.070998
Kill_3188,-22.10145,29.06982
Kill_3189,-22.101305,29.069828
Kill_3190,-22.078971,29.137684
Kill_3191,-22.088693,29.082431
Kill_3192,-22.09338,29.052124
Kill_3193,-22.09325,29.052448
Kill_3194,-22.051952,29.123576
Kill_3195,-22.069926,29.119889
Kill_3196,-22.088401,29.16222
Kill_3197,-22.0637,29.134006
Kill_3198,-22.099114,29.128995
Kill_3199,-22.096223,29.083068
Kill_3200,-22.106293,29.108327
Kill_3201,-22.060473,29.121159
Kill_3202,-22.059447,29.087513
Kill_3203,-22.083091,29.091531
Kill_3204,-22.083762,29.134735
Kill_3205,-22.120465,29.068062
Kill_3206,-22.0768,29.109139
Kill_3207,-22.100754,29.103771
Kill_3208,-22.076364,29.091163
Kill_3209,-22.053319,29.099586
Kill_3210,-22.082758,29.11939
Kill_3211,-22.084185,29.120348
Kill_3212,-22.085295,29.138492
Kill_3213,-22.060549,29.109479
